value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
80,103.84821428571423,1.5261721360610039,2,100.0,0.8,0.8,100,125.0,125,201.0,201
81,89.15555555555554,10.996343208743255,3,100.0,0.8,0.8,100,125.0,125,201.0,201
82,97.53888888888885,10.968011850404658,2,100.0,0.8,0.8,100,125.0,125,201.0,201
83,104.54464285714282,1.5312228987837317,2,100.0,0.8,0.8,100,125.0,125,201.0,201
85,101.33869047619046,5.060022454419402,2,100.0,0.8,0.8,100,125.0,125,201.0,201
86,103.42202380952375,2.846104794275838,2,100.0,0.8,0.8,100,125.0,125,201.0,201
87,91.91428571428574,5.451029022453313,3,100.0,0.8,0.8,100,125.0,125,201.0,201
90,90.7519841269841,12.014387063190386,3,100.0,0.8,0.8,100,125.0,125,201.0,201
94,93.47063492063491,18.951031947283735,3,100.0,0.8,0.8,100,125.0,125,201.0,201
95,104.25654761904758,9.4811234244096525,2,100.0,0.8,0.8,100,125.0,125,201.0,201
96,87.79246031746032,4.384263974389268,3,100.0,0.8,0.8,100,125.0,125,201.0,201
97,95.61150793650793,4.379144349563719,3,100.0,0.8,0.8,100,125.0,125,201.0,201
99,100.92341269841268,6.444212038385018,2,100.0,0.8,0.8,100,125.0,125,201.0,201
3,54.342063492063524,3.1634610520226714,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
7,44.94960317460319,5.430691071840005,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
10,49.1277777777778,0.9369352670453948,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
11,47.48422619047621,5.088065933374485,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
14,47.38809523809526,1.7610326026693566,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
16,49.41658730158732,4.529673668915155,5,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
19,47.287698412698425,1.9247243866264947,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
20,48.66666666666668,0.659966329107447,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
21,51.569047619047645,6.7848579242423535,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
22,47.135119047619064,2.6370353617019022,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
23,47.7670634920635,6.005631490475865,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
24,42.611111111111114,1.1768995677595375,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
25,42.57500000000002,1.7324116139070485,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
26,52.88392857142861,4.651404474623321,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
28,53.61785714285718,2.6146115028159786,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
31,54.673412698412726,5.9537268584191345,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
33,47.444179894179925,6.341446874743081,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
36,49.975396825396864,4.402293602711525,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
37,46.9779761904762,5.501122398873925,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
38,49.73452380952383,9.133462590326252,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
39,46.63238095238097,2.3472306014958795,5,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
41,47.20555555555557,3.300266543668745,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
44,47.45000000000001,1.319932658214894,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
45,51.02539682539685,7.229231369011298,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
46,49.025793650793666,3.5614993588790087,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
49,46.20849206349208,5.6873603659983365,5,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
50,46.71974206349207,2.8505233131025576,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
53,45.95833333333335,1.2374368670764582,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
54,42.96428571428573,2.965774869782143,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
55,47.91547619047623,1.784602828708922,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
56,50.39464285714288,10.267358821586118,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
57,49.973412698412716,3.4213433095163377,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
58,50.79365079365081,4.139380649231736,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
59,49.59484126984128,5.079252897446707,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
62,50.16964285714289,0.6473394223005423,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
63,47.30714285714288,3.0084706565977983,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
64,45.75505952380955,3.8076938033854755,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
65,51.57976190476191,10.06953728161128,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
67,53.01785714285716,4.065863991822648,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
68,47.2404761904762,6.208878782595256,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
69,49.94166666666669,5.079383711523374,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
71,48.57976190476193,6.241186416044531,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
72,51.70892857142861,1.4487271076452957,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
74,53.35251322751324,5.445388273929674,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
75,50.04047619047621,1.9832661624708396,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
76,55.18730158730161,5.303300858899116,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
77,47.73015873015875,4.890440178535441,6,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
78,51.163492063492086,3.3356085630686123,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
81,45.953174603174624,1.0600054639115326,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
83,53.342063492063545,0.393959492375352,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
84,45.598412698412716,4.977367448551204,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
86,47.545238095238105,2.519638287037588,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
87,50.80119047619051,4.584408964692789,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
88,50.674107142857174,4.317627474187412,4,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
91,49.05634920634922,3.569253570516184,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
92,47.261507936507954,2.415143295764846,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
93,50.7761904761905,8.593030978990827,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
94,53.34404761904765,1.718942913313009,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
97,48.58359788359791,2.154044332757874,3,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
99,50.358333333333356,1.2845773191555787,2,100.0,0.9,0.9,100,111.11111111111111,111.111111111111,201.0,201
4,331.7388888888881,6.2706621423659765,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
7,252.70416666666722,1.3605809625139602,4,200.0,0.1,0.1,200,2e3,2000,201.0,201
19,487.79166666666634,1.119585736878727,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
20,332.54444444444334,3.584625090164385,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
27,486.49999999999955,6.953216681667745,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
29,333.34444444444324,4.647530208297203,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
31,333.4944444444432,3.4938967951004596,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
36,487.33333333333275,29.462782549439535,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
39,486.0833333333328,0.11785113019777133,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
42,333.0499999999992,0.3333333333333428,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
51,486.0833333333327,10.842303978193756,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
57,488.4166666666662,10.960155108391366,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
59,483.8499999999995,14.707821048680156,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
62,331.6722222222213,5.785718368278376,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
65,486.1249999999993,2.2980970388562394,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
67,253.7500000000004,4.842424400450121,4,200.0,0.1,0.1,200,2e3,2000,201.0,201
70,331.4333333333324,3.5443617196892396,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
74,485.90833333333285,2.2980970388563198,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
78,484.99999999999955,8.249579113842987,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
81,482.9083333333326,2.34523749093534,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
93,486.333333333333,22.156012477178436,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
100,332.29999999999916,1.453253055886713,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
104,488.2083333333329,2.4159481690540106,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
105,486.1416666666661,8.449926035179276,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
109,330.8777777777769,5.831745815727596,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
111,481.62499999999943,11.019080673490352,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
112,486.8499999999994,1.2020815280170825,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
113,485.4166666666661,10.488750587600482,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
115,487.66666666666623,3.5355339059327378,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
122,331.84444444444347,4.472394751675394,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
123,330.44999999999914,3.136921704119677,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
126,486.0833333333329,11.431559629182532,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
127,485.5833333333327,9.074537025227347,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
132,485.0166666666663,0.91923881554256,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
139,487.8333333333327,7.306770072260937,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
140,484.833333333333,2.5927248643506475,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
146,482.29166666666606,18.2079996155536,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
153,332.63888888888795,2.9642936826563084,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
154,486.62499999999955,10.429825022501577,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
160,482.9999999999994,5.539003119294649,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
162,333.3333333333323,4.722375814495369,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
165,485.7083333333329,15.379572490807368,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
166,484.4583333333329,10.311973892303724,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
168,484.9166666666663,1.6499158227685975,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
175,333.4555555555546,0.917928424547585,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
177,333.2944444444437,1.9512341773386164,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
178,483.8749999999993,23.03989595366166,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
179,484.7416666666661,1.2374368670764582,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
182,484.01666666666614,9.640222450176513,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
184,491.6666666666662,14.377837884126373,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
185,486.58333333333263,12.845773191555587,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
192,333.8777777777769,3.158249046075328,3,200.0,0.1,0.1,200,2e3,2000,201.0,201
193,487.16666666666606,4.949747468305833,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
196,483.4999999999993,9.192388155425078,2,200.0,0.1,0.1,200,2e3,2000,201.0,201
1,320.4722222222219,11.951677396607712,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
3,245.41309523809565,5.438795197217838,4,200.0,0.2,0.2,200,1e3,1000,201.0,201
7,318.9611111111107,5.12716982070717,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
10,319.1499999999996,3.2026464750959365,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
11,450.27142857142826,22.054997222723237,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
12,452.6666666666662,2.498443960192487,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
14,454.58333333333286,16.263455967290593,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
16,457.12499999999943,12.197591975467905,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
18,246.5875000000006,5.863925732817626,4,200.0,0.2,0.2,200,1e3,1000,201.0,201
20,317.79444444444414,12.822054928621334,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
22,460.791666666666,17.1473394437737,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
34,448.9499999999993,7.54247233265648,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
39,198.9342857142848,4.559443801361939,5,200.0,0.2,0.2,200,1e3,1000,201.0,201
41,318.5944444444444,8.91678089231077,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
42,459.98333333333255,24.041630560342494,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
49,448.566666666666,2.3570226039551048,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
66,455.23333333333267,6.953216681667704,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
69,453.9166666666662,23.216672648958298,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
74,315.5833333333329,6.170786911821605,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
76,450.19999999999925,12.138666410368959,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
83,452.87499999999943,6.658588856173296,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
87,445.25833333333276,32.44441614344271,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
94,452.0416666666662,19.15080865713565,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
95,452.04166666666583,6.422886595777793,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
96,456.3666666666661,13.906433363335408,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
97,449.1833333333328,20.034692133618794,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
98,449.6333333333327,9.310239285622849,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
99,448.5416666666662,14.554614579423008,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
102,452.59999999999945,3.1584102892998938,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
108,452.3333333333328,16.263455967290554,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
112,454.87499999999955,4.183715122020379,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
115,456.4583333333328,1.590990257669732,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
119,320.7611111111103,3.802715891063522,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
122,444.616666666666,1.2963624321752434,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
124,455.0666666666661,7.54247233265648,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
131,450.24999999999966,5.0675985985035235,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
136,457.616666666666,9.545941546018351,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
139,456.0416666666662,15.733125881400642,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
143,455.46666666666624,12.16223663640861,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
148,321.2055555555551,2.3633975857116605,3,200.0,0.2,0.2,200,1e3,1000,201.0,201
151,453.5499999999991,8.39100047008037,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
158,447.82499999999914,4.065863991822608,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
159,452.87499999999926,4.325136478257721,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
166,455.94999999999936,0.8249579113842385,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
171,450.116666666666,2.0034692133619516,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
174,451.4583333333328,0.4124789556922197,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
175,246.20119047619102,3.0837236990126033,4,200.0,0.2,0.2,200,1e3,1000,201.0,201
178,456.08333333333263,16.02775370689513,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
179,457.5166666666661,8.037447079487055,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
188,453.69999999999936,3.2998316455372754,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
191,447.98333333333267,15.438498055906154,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
196,451.33333333333246,6.363961030678968,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
200,454.82499999999925,10.783378413094809,2,200.0,0.2,0.2,200,1e3,1000,201.0,201
1,412.9333333333327,13.105045677990539,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
6,412.74999999999966,13.19932658214886,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
23,300.49999999999983,23.11158319496417,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
25,417.1499999999993,7.896025723249673,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
26,236.86488095238158,3.5726164029970118,4,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
32,409.23809523809473,10.943319232648953,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
38,194.3585714285711,6.15995557785029,5,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
39,415.70833333333275,18.773685040502805,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
45,303.02777777777754,8.544350526863989,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
48,406.25833333333264,9.816999145473229,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
50,418.68333333333254,30.405591591021462,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
56,419.9583333333326,4.183715122020339,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
58,238.31666666666723,4.028256676510542,4,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
65,415.4499999999992,1.8856180831641804,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
71,413.73333333333295,15.792051446499588,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
72,298.70555555555563,13.239852858083179,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
73,404.5916666666662,8.99204123408879,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
74,303.6944444444443,14.563484905495041,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
76,405.9916666666661,12.66899649625891,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
83,302.6222222222221,7.425581408836407,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
87,304.90555555555545,11.978943717731807,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
88,423.97499999999945,1.8266925180653149,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
96,406.2916666666661,21.979235781881798,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
104,299.1666666666669,11.912003749719386,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
105,305.1500000000001,2.9838919402536233,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
106,411.5833333333328,11.785113019775684,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
111,413.94166666666604,12.056170619230523,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
112,416.49166666666605,4.772970773009115,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
114,414.3333333333328,17.08841387867487,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
115,410.92499999999933,7.95495128834874,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
123,306.0333333333333,4.950953892376931,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
126,412.3428571428564,4.949747468305833,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
127,409.63333333333264,10.818733752154145,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
130,416.3333333333326,2.0034692133619516,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
132,408.58333333333303,12.704351835318246,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
142,415.00833333333264,1.0017346066809556,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
143,303.2333333333333,4.823927629823774,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
153,414.32499999999925,17.14733944377374,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
154,302.0611111111111,17.70009677730375,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
157,410.09166666666596,0.6246109900481116,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
158,418.09166666666613,17.736595094762475,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
161,299.42777777777775,10.630685842478586,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
163,407.8333333333328,18.125503824415123,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
164,414.24166666666605,5.244375293800281,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
169,415.7749999999993,20.32931995911316,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
170,405.2416666666663,15.497423621005058,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
172,305.1833333333331,7.70845495399534,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
175,410.6416666666662,4.5136982865740825,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
176,307.74999999999994,15.796448264650119,3,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
179,406.0499999999994,5.562573345334059,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
181,418.7083333333327,4.772970773009236,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
191,411.7833333333326,4.596194077712519,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
194,404.7333333333328,26.516504294495494,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
199,405.73333333333244,13.19932658214886,2,200.0,0.3,0.3,200,666.6666666666667,666.666666666667,201.0,201
2,357.733333333333,8.013876853447405,2,200.0,0.4,0.4,200,500.0,500,201.0,201
3,367.6249999999998,2.415948169054091,2,200.0,0.4,0.4,200,500.0,500,201.0,201
4,368.6666666666662,14.25998675392864,2,200.0,0.4,0.4,200,500.0,500,201.0,201
9,375.8166666666662,16.499158227685893,2,200.0,0.4,0.4,200,500.0,500,201.0,201
11,362.8583333333331,9.251313720523983,2,200.0,0.4,0.4,200,500.0,500,201.0,201
18,377.10833333333284,12.668996496258869,2,200.0,0.4,0.4,200,500.0,500,201.0,201
19,355.49166666666645,8.89776032993071,2,200.0,0.4,0.4,200,500.0,500,201.0,201
20,366.2249999999999,32.93939089027317,2,200.0,0.4,0.4,200,500.0,500,201.0,201
23,363.02499999999975,0.9074537025227949,2,200.0,0.4,0.4,200,500.0,500,201.0,201
26,363.7916666666662,6.5171674999360745,2,200.0,0.4,0.4,200,500.0,500,201.0,201
32,276.505555555556,10.15663895266604,3,200.0,0.4,0.4,200,500.0,500,201.0,201
34,368.5499999999996,5.067598598503563,2,200.0,0.4,0.4,200,500.0,500,201.0,201
35,362.40833333333285,9.251313720523902,2,200.0,0.4,0.4,200,500.0,500,201.0,201
39,354.9249999999998,6.305035465580103,2,200.0,0.4,0.4,200,500.0,500,201.0,201
40,358.24999999999966,17.088413878674668,2,200.0,0.4,0.4,200,500.0,500,201.0,201
42,366.59166666666624,0.20034692133612683,2,200.0,0.4,0.4,200,500.0,500,201.0,201
47,373.08333333333275,27.57716446627511,2,200.0,0.4,0.4,200,500.0,500,201.0,201
48,374.94166666666626,6.894291116568879,2,200.0,0.4,0.4,200,500.0,500,201.0,201
49,369.27499999999947,8.190653548744121,2,200.0,0.4,0.4,200,500.0,500,201.0,201
54,371.95833333333303,0.2946278254944484,2,200.0,0.4,0.4,200,500.0,500,201.0,201
57,353.38333333333287,25.220141862320048,2,200.0,0.4,0.4,200,500.0,500,201.0,201
58,278.766666666667,6.710087762300569,3,200.0,0.4,0.4,200,500.0,500,201.0,201
59,375.21666666666636,9.640222450176632,2,200.0,0.4,0.4,200,500.0,500,201.0,201
61,368.32499999999953,3.3587572106361008,2,200.0,0.4,0.4,200,500.0,500,201.0,201
64,376.1416666666663,3.830161731427146,2,200.0,0.4,0.4,200,500.0,500,201.0,201
66,365.9833333333329,20.152543263816604,2,200.0,0.4,0.4,200,500.0,500,201.0,201
67,280.3944444444447,12.374147931758007,3,200.0,0.4,0.4,200,500.0,500,201.0,201
70,224.89285714285762,8.27764065691728,4,200.0,0.4,0.4,200,500.0,500,201.0,201
72,225.20000000000044,9.375707380720112,4,200.0,0.4,0.4,200,500.0,500,201.0,201
74,365.4916666666662,3.9480128616247967,2,200.0,0.4,0.4,200,500.0,500,201.0,201
77,362.24999999999966,21.095352305398453,2,200.0,0.4,0.4,200,500.0,500,201.0,201
78,366.7916666666663,1.9445436482628047,2,200.0,0.4,0.4,200,500.0,500,201.0,201
84,273.5166666666671,6.6747242972608785,3,200.0,0.4,0.4,200,500.0,500,201.0,201
95,361.5749999999996,9.510586206958896,2,200.0,0.4,0.4,200,500.0,500,201.0,201
96,279.8222222222225,10.088515656336233,3,200.0,0.4,0.4,200,500.0,500,201.0,201
97,278.994444444445,7.114545611580457,3,200.0,0.4,0.4,200,500.0,500,201.0,201
101,225.05000000000047,11.89076049650267,4,200.0,0.4,0.4,200,500.0,500,201.0,201
106,279.0595238095243,8.028750421661671,3,200.0,0.4,0.4,200,500.0,500,201.0,201
108,358.1666666666664,12.963624321753398,2,200.0,0.4,0.4,200,500.0,500,201.0,201
109,368.2166666666661,7.44819142849836,2,200.0,0.4,0.4,200,500.0,500,201.0,201
113,355.358333333333,16.53451356674539,2,200.0,0.4,0.4,200,500.0,500,201.0,201
117,226.03333333333373,9.651031416766141,4,200.0,0.4,0.4,200,500.0,500,201.0,201
121,276.6444444444448,2.6789474162922984,3,200.0,0.4,0.4,200,500.0,500,201.0,201
